S.No.,district,municipality,ward,Incident Place,event_date,Incident,,,,,,,,
1925,Ilam,Rong Rural Municipality,4,Ojhali,27/07/2020,Landslide,,,,,,,,
1926,Darchula,Duhun Rural Municipality,3,Sallekhate,28/07/2020,Landslide,,,,,,,,
1927,Achhaam,Mellekh Rural Municipality,4,Kuskote,28/07/2020,Landslide,,,,,,,,
1928,Achhaam,Panchadewalbinayak Municipality,2,Neupanetole,28/07/2020,Landslide,,,,,,,,
1929,Kalikot,Raskot Municipality,1,Tapke,28/07/2020,Landslide,,,,,,,,
1930,Rukum West,Banphikot Rural Municipality,4,,28/07/2020,Landslide,,,,,,,,
1931,Rukum West,Banphikot Rural Municipality,9,Shalakheet,28/07/2020,Landslide,,,,,,,,
1932,Rukum West,Banphikot Rural Municipality,7,Baphi,28/07/2020,Landslide,,,,,,,,
1933,Gulmi,Chandrakot Rural Municipality,4,Khasimare,28/07/2020,Landslide,,,,,,,,
1934,Gulmi,Chandrakot Rural Municipality,8,Pipalpata,28/07/2020,Landslide,,,,,,,,
1935,Arghakhanchi,Sandhikharka Municipality,1,Futwang,28/07/2020,Landslide,,,,,,,,
1936,Palpa,Tansen Municipality,8,Gaudepul,28/07/2020,Landslide,,,,,,,,
1937,Palpa,Rambha Rural Municipality,1,Asardhhi,28/07/2020,Landslide,,,,,,,,
1938,Palpa,Baganaskali Rural Municipality,4,Sera,28/07/2020,Landslide,,,,,,,,
1939,Palpa,Rambha Rural Municipality,3,Pipaldada,28/07/2020,Landslide,,,,,,,,
1940,Palpa,Baganaskali Rural Municipality,4,Bhalewas,28/07/2020,Landslide,,,,,,,,
1941,Baglung,Tamankhola Rural Municipality,2,Kholeshwong,28/07/2020,Landslide,,,,,,,,
1942,Baglung,Nisikhola Rural Municipality,7,Piralle,28/07/2020,Landslide,,,,,,,,
1943,Parbat,Jaljala Rural Municipality,4,Lamekhat,28/07/2020,Landslide,,,,,,,,
1944,Parbat,Modi Rural Municipality,2,Patichour,28/07/2020,Landslide,,,,,,,,
1945,Sindhuli,Sunkoshi Rural Municipality,2,Kameretar,28/07/2020,Landslide,,,,,,,,
1946,Dolakha,Bigu Rural Municipality,4,Singati,28/07/2020,Landslide,,,,,,,,
1947,Dhankuta,Dhankuta Municipality,6,Kachade,28/07/2020,Landslide,,,,,,,,
1948,Dhankuta,Dhankuta Municipality,7,Jeropoint,28/07/2020,Landslide,,,,,,,,
1949,Shankhuwasabha,Khandbari Municipality,6,heguwo,28/07/2020,Landslide,,,,,,,,
1950,Shankhuwasabha,Khandbari Municipality,9,Dhungea,28/07/2020,Landslide,,,,,,,,
1951,Ilam,Ilam Municipality,2,Sumbek,28/07/2020,Landslide,,,,,,,,
1952,Achhaam,Bannigadhijaygadh Rural Municipality,6,Dharna,29/07/2020,Landslide,,,,,,,,
1953,Bajura,Jagannath Rural Municipality,6,Kavri,29/07/2020,Landslide,,,,,,,,
1954,Bajura,Budhiganga Municipality,1,Amarkote,29/07/2020,Landslide,,,,,,,,
1955,Surkhet,Barahatal Rural Municipality,8,Daurali,29/07/2020,Landslide,,,,,,,,
1956,Surkhet,Barahatal Rural Municipality,3,sukurmala,29/07/2020,Landslide,,,,,,,,
1957,Dailekh,Naumule Rural Municipality,2,,29/07/2020,Landslide,,,,,,,,
1958,Dailekh,Aathabis Municipality,3,Jaksi,29/07/2020,Landslide,,,,,,,,
1959,Kalikot,Narharinath Rural Municipality,4,majhgothi,29/07/2020,Landslide,,,,,,,,
1960,Kalikot,Narharinath Rural Municipality,7,Bagha,29/07/2020,Landslide,,,,,,,,
1961,Kalikot,Narharinath Rural Municipality,4,Ringepani,29/07/2020,Landslide,,,,,,,,
1962,Kalikot,Mahawai Rural Municipality,7,Kodewona,29/07/2020,Landslide,,,,,,,,
1963,Dang,Bangalachuli Rural Municipality,5,sakine,29/07/2020,Landslide,,,,,,,,
1964,Gulmi,Satyawati Rural Municipality,4,Kholte,29/07/2020,Landslide,,,,,,,,
1965,Ilam,Maijogmai Rural Municipality,6,Payang,29/07/2020,Landslide,,,,,,,,
1966,Kalikot,Sannitriveni Rural Municipality,6,Budhagau,30/07/2020,Landslide,,,,,,,,
1967,Chitawan,Ichchhakamana Rural Municipality,4,Kurintar,30/07/2020,Landslide,,,,,,,,
1968,Terhathum,Laligurans Municipality,9,Kande,30/07/2020,Landslide,,,,,,,,
1969,Terhathum,Chhathar Rural Municipality,5,Dopkile,30/07/2020,Landslide,,,,,,,,
1970,Baitadi,Sunarya Rural Municipality,8,Mallodhole,31/07/2020,Landslide,,,,,,,,
1971,Surkhet,Gurbhakot Municipality,3,Jumli,31/07/2020,Landslide,,,,,,,,
1972,Jajarkot,Bheri Municipality,7,Doken,31/07/2020,Landslide,,,,,,,,
1973,Kalikot,Raskot Municipality,1,Chadipani,31/07/2020,Landslide,,,,,,,,
1974,Kalikot,Palata Rural Municipality,8,Damri,31/07/2020,Landslide,,,,,,,,
1975,Pyuthan,Sarumarani Rural Municipality,4,Adherikhola,31/07/2020,Landslide,,,,,,,,
1976,Gulmi,Ruru Rural Municipality,2,Bhandadri,31/07/2020,Landslide,,,,,,,,
1977,Gulmi,Ruru Rural Municipality,5,Asipata,31/07/2020,Landslide,,,,,,,,
1978,Chitawan,Ichchhakamana Rural Municipality,6,Jalbire,1/8/2020,Landslide,,,,,,,,
1979,Nuwakot,Kakani Rural Municipality,2,,1/8/2020,Landslide,,,,,,,,
1980,Nuwakot,Bidur Municipality,13,Kagunea,1/8/2020,Landslide,,,,,,,,
1981,Sunsari,Barahkshetra Municipality,1,,1/8/2020,Landslide,,,,,,,,
1982,Palpa,Tinau Rural Municipality,3,Siddababa,2/8/2020,Landslide,,,,,,,,
1983,Gorkha,Dharche Rural Municipality,1,tatopani,2/8/2020,Landslide,,,,,,,,
1984,Gorkha,Dharche Rural Municipality,1,tatopani,2/8/2020,Landslide,,,,,,,,
1985,Pyuthan,Sarumarani Rural Municipality,4,,3/8/2020,Landslide,,,,,,,,
1986,Kaski,Pokharalekhnath Metropolitan City,6,Lekhside,3/8/2020,Landslide,,,,,,,,
1987,Makwanpur,Indrasarowar Rural Municipality,3,Bhakuwatar,3/8/2020,Landslide,,,,,,,,
1988,Sindhupalchowk,Panchpokharithangpal Rural Municipality,2,Baruwa,3/8/2020,Landslide,,,,,,,,
1989,Sindhupalchowk,Melamchi Municipality,11,Gairabager,3/8/2020,Landslide,,,,,,,,
1990,Sindhupalchowk,Bahrabise Municipality,2,Karthali,3/8/2020,Landslide,,,,,,,,
1991,Solukhumbu,Likhupike Rural Municipality,4,Chase,3/8/2020,Landslide,,,,,,,,
1992,Terhathum,Laligurans Municipality,9,Kade,3/8/2020,Landslide,,,,,,,,
1993,Panchthar,Phalelung Rural Municipality,6,falgu,4/8/2020,Landslide,,,,,,,,
1994,Panchthar,Phalelung Rural Municipality,5,Ludin,4/8/2020,Landslide,,,,,,,,
1995,Parbat,Jaljala Rural Municipality,3,Lamakhet,6/8/2020,Landslide,,,,,,,,
1996,Lalitpur,Bagmati Rural Municipality,1,Ghusel,6/8/2020,Landslide,,,,,,,,
1997,Makwanpur,Indrasarowar Rural Municipality,2,Sukaura,6/8/2020,Landslide,,,,,,,,
1998,Nuwakot,Belkotgadhi Municipality,7,Tarukaghat,6/8/2020,Landslide,,,,,,,,
1999,Dolakha,Gaurishankar Rural Municipality,8,Chuintar,6/8/2020,Landslide,,,,,,,,
2000,Baitadi,Dilasaini Rural Municipality,4,Matahiraja,7/8/2020,Landslide,,,,,,,,
2001,Bajura,Gaumul Rural Municipality,4,gawani,8/8/2020,Landslide,,,,,,,,
2002,Chitawan,Ichchhakamana Rural Municipality,6,,8/8/2020,Landslide,,,,,,,,
2003,Khotang,Halesituwachung Municipality,2,Dekuwo,8/8/2020,Landslide,,,,,,,,
2004,Dhankuta,Sahidbhumi Rural Municipality,6,,8/8/2020,Landslide,,,,,,,,
2005,Taplejung,Sidingba Rural Municipality,3,Angkhope,8/8/2020,Landslide,,,,,,,,
2006,Humla,Chankheli Rural Municipality,3,Mirmigau,9/8/2020,Landslide,,,,,,,,
2007,Gulmi,Gulmidarbar Rural Municipality,5,Kusinchour,10/8/2020,Landslide,,,,,,,,
2008,Palpa,Rampur Municipality,7,Giging dada,10/8/2020,Landslide,,,,,,,,
2009,Kaski,Pokharalekhnath Metropolitan City,28,Shyangkhudi,10/8/2020,Landslide,,,,,,,,
2010,Nuwakot,Bidur Municipality,13,Kagunea,10/8/2020,Landslide,,,,,,,,
2011,Doti,Badikedar Rural Municipality,5,Budhakot,12/8/2020,Landslide,,,,,,,,
2012,Dhankuta,Dhankuta Municipality,9,Guthitar,12/8/2020,Landslide,,,,,,,,
2013,Darchula,Naugad Rural Municipality,5,Veer,13/08/2020,Landslide,,,,,,,,
2014,Kalikot,Mahawai Rural Municipality,3,Naku,13/08/2020,Landslide,,,,,,,,
2015,Baglung,Jaimini Municipality,3,Neupanetole,13/08/2020,Landslide,,,,,,,,
2016,Makwanpur,Thaha Municipality,12,Gaurigau,13/08/2020,Landslide,,,,,,,,
2017,Kalikot,Narharinath Rural Municipality,1,Dhari,14/08/2020,Landslide,,,,,,,,
2018,Kalikot,Shubha Kalika Rural Municipality,5,,14/08/2020,Landslide,,,,,,,,
2019,Sindhupalchowk,Jugal Rural Municipality,2,Lidi,14/08/2020,Landslide,,,,,,,,
2020,Dailekh,Aathabis Municipality,1,Kumalukhola,15/08/2020,Landslide,,,,,,,,
2021,Baglung,Nisikhola Rural Municipality,5,Karigau,15/08/2020,Landslide,,,,,,,,
2022,Baglung,Nisikhola Rural Municipality,3,Dharkhaka,15/08/2020,Landslide,,,,,,,,
2023,Sindhupalchowk,Bhotekoshi Rural Municipality,4,Liuksing,15/08/2020,Landslide,,,,,,,,
2024,Mustang,Thasang Rural Municipality,4,,16/08/2020,Landslide,,,,,,,,
2025,Rasuwa,Gosaikunda Rural Municipality,3,Medangfedung,16/08/2020,Landslide,,,,,,,,
2026,Parbat,Jaljala Rural Municipality,8,Khaniyaghat,17/08/2020,Landslide,,,,,,,,
2027,Manang,Nasong Rural Municipality,1,Taldada,17/08/2020,Landslide,,,,,,,,
2028,Rasuwa,Gosaikunda Rural Municipality,2,Rasuwagadhi,17/08/2020,Landslide,,,,,,,,
2029,Baitadi,Sunarya Rural Municipality,5,Madagau,19/08/2020,Landslide,,,,,,,,
2030,Baitadi,Sunarya Rural Municipality,4,Meldhungram,19/08/2020,Landslide,,,,,,,,
2031,Bajhang,Bungal Municipality,5,Midigau,19/08/2020,Landslide,,,,,,,,
2032,Bajura,Khaptad Chhededaha Rural Municipality,5,Bankada,19/08/2020,Landslide,,,,,,,,
2033,Surkhet,Simta Rural Municipality,1,Gandra,19/08/2020,Landslide,,,,,,,,
2034,Dailekh,Thantikandh Rural Municipality,4,gairigau,19/08/2020,Landslide,,,,,,,,
2035,Kalikot,Narharinath Rural Municipality,6,Malkot,19/08/2020,Landslide,,,,,,,,
2036,Kalikot,Narharinath Rural Municipality,5,Chauke,19/08/2020,Landslide,,,,,,,,
2037,Salyan,Sharada Municipality,2,Purano Buspark,19/08/2020,Landslide,,,,,,,,
2038,Rolpa,Rolpa Municipality,8,Gharbasa,19/08/2020,Landslide,,,,,,,,
2039,Arghakhanchi,Malarani Rural Municipality,6,Lamdhara,19/08/2020,Landslide,,,,,,,,
2040,Rukum West,Aathbiskot Municipality,10,Damargau,20/08/2020,Landslide,,,,,,,,
2041,Rukum West,Musikot Municipality,9,Adubari,20/08/2020,Landslide,,,,,,,,
2042,Rukum West,Triveni Rural Municipality,4,Kalimati,20/08/2020,Landslide,,,,,,,,
2043,Rukum West,Triveni Rural Municipality,4,Basekhole,20/08/2020,Landslide,,,,,,,,
2044,Pyuthan,Naubahini Rural Municipality,8,Phopli,20/08/2020,Landslide,,,,,,,,
2045,Rolpa,Gangadev Rural Municipality,4,Dalsing,20/08/2020,Landslide,,,,,,,,
2046,Rolpa,Madi Rural Municipality,5,Dang,20/08/2020,Landslide,,,,,,,,
2047,Rolpa,Thabang Rural Municipality,3,Silbang,20/08/2020,Landslide,,,,,,,,
2048,Rolpa,Rolpa Municipality,8,Khumbase,20/08/2020,Landslide,,,,,,,,
2049,Kavrepalanchowk,Banepa Municipality,3,Tindhara,20/08/2020,Landslide,,,,,,,,
2050,Rolpa,Gangadev Rural Municipality,4,Supatodkey,21/08/2020,Landslide,,,,,,,,
2051,Rolpa,Rolpa Municipality,8,Namli,21/08/2020,Landslide,,,,,,,,
2052,Lamjung,Sundarbazar Municipality,10,Dhusan,23/08/2020,Landslide,,,,,,,,
2053,Baglung,Dhorpatan Municipality,2,Arnake,25/08/2020,Landslide,,,,,,,,
2054,Sindhupalchowk,Bhotekoshi Rural Municipality,4,Daklang,26/08/2020,Landslide,,,,,,,,
2055,Kalikot,Tilagufa Municipality,1,Namga,30/08/2020,Landslide,,,,,,,,
2056,Kalikot,Narharinath Rural Municipality,6,,31/08/2020,Landslide,,,,,,,,
2057,Shankhuwasabha,Khandbari Municipality,6,Pancha,31/08/2020,Landslide,,,,,,,,
2058,Dolakha,Kalinchowk Rural Municipality,7,Sunkhani,1/9/2020,Landslide,,,,,,,,
2059,Kaski,Pokharalekhnath Metropolitan City,19,Besikhet,3/9/2020,Landslide,,,,,,,,
2060,Kaski,Pokharalekhnath Metropolitan City,18,Sarankot,4/9/2020,Landslide,,,,,,,,
2061,Taplejung,Sirijangha Rural Municipality,4,,6/9/2020,Landslide,,,,,,,,
2062,Baglung,Dhorpatan Municipality,6,Upallodagadi,7/9/2020,Landslide,,,,,,,,
2063,Kaski,Pokharalekhnath Metropolitan City,31,Birautopokhari,7/9/2020,Landslide,,,,,,,,
2064,Sindhupalchowk,Bhotekoshi Rural Municipality,4,Dakling,7/9/2020,Landslide,,,,,,,,
2065,Shankhuwasabha,Panchkhapan Municipality,9,Dahadea,7/9/2020,Landslide,,,,,,,,
2066,Kaski,Rupa Rural Municipality,6,Brahchok,8/9/2020,Landslide,,,,,,,,
2067,Dolakha,Kalinchowk Rural Municipality,5,Lapilang,8/9/2020,Landslide,,,,,,,,
2068,Udayapur,Udayapurgadhi Rural Municipality,6,Rajabase,8/9/2020,Landslide,,,,,,,,
2069,Kaski,Pokharalekhnath Metropolitan City,24,Khoriyapani,10/9/2020,Landslide,,,,,,,,
2070,Dailekh,Dullu Municipality,1,Darbare,11/9/2020,Landslide,,,,,,,,
2071,Baglung,Badigad Rural Municipality,10,Nigalpani,11/9/2020,Landslide,,,,,,,,
2072,Shankhuwasabha,Silichong Rural Municipality,2,Chirkhuwa,11/9/2020,Landslide,,,,,,,,
2073,Pyuthan,Naubahini Rural Municipality,7,Goganpani,12/9/2020,Landslide,,,,,,,,
2074,Rolpa,Lungri Rural Municipality,1,Aite,12/9/2020,Landslide,,,,,,,,
2075,Dolakha,Bigu Rural Municipality,1,Sallu,12/9/2020,Landslide,,,,,,,,
2076,Shankhuwasabha,Khandbari Municipality,10,Shukrabare,12/9/2020,Landslide,,,,,,,,
2077,Baglung,Jaimini Municipality,5,Binamera,13/09/2020,Landslide,,,,,,,,
2078,Baglung,Jaimini Municipality,1,Tunibote,13/09/2020,Landslide,,,,,,,,
2079,Sindhupalchowk,Bahrabise Municipality,7,,13/09/2020,Landslide,,,,,,,,
2080,Taplejung,Maiwakhola Rural Municipality,2,Khani,13/09/2020,Landslide,,,,,,,,
2081,Parbat,Phalewas Municipality,4,Siesuwa,14/09/2020,Landslide,,,,,,,,
2082,Parbat,Phalewas Municipality,10,Kurgha,14/09/2020,Landslide,,,,,,,,
2083,Shankhuwasabha,Khandbari Municipality,1,,15/09/2020,Landslide,,,,,,,,
2084,Dhankuta,Mahalaxmi Municipality,4,Khanigau,16/09/2020,Landslide,,,,,,,,
2085,Taplejung,Mikwakhola Rural Municipality,1,Dunja,16/09/2020,Landslide,,,,,,,,
2086,Pyuthan,Gaumukhi Rural Municipality,2,Arkha,18/09/2020,Landslide,,,,,,,,
2087,Gulmi,Ishma Rural Municipality,2,Ratchaur,21/09/2020,Landslide,,,,,,,,
2088,Arghakhanchi,Malarani Rural Municipality,5,Bagisatbise,23/09/2020,Landslide,,,,,,,,
2089,Baglung,Kathekhola Rural Municipality,2,Baskot,23/09/2020,Landslide,,,,,,,,
2090,Shyanja,Galyang Municipality,1,Malung,23/09/2020,Landslide,,,,,,,,
2091,Parbat,Jaljala Rural Municipality,8,Pharse,23/09/2020,Landslide,,,,,,,,
2092,Lalitpur,Bagmati Rural Municipality,3,Pangdurdol,23/09/2020,Landslide,,,,,,,,
2093,Makwanpur,Indrasarowar Rural Municipality,2,Derali,23/09/2020,Landslide,,,,,,,,
2094,Shankhuwasabha,Dharmadevi Municipality,3,Salle,23/09/2020,Landslide,,,,,,,,
2095,Ilam,Mansebung Rural Municipality,1,Sanring,23/09/2020,Landslide,,,,,,,,
2096,Panchthar,Phidim Municipality,2,Muskan Choke,23/09/2020,Landslide,,,,,,,,
2097,Pyuthan,Pyuthan Municipality,8,Khapring Khola,24/09/2020,Landslide,,,,,,,,
2098,Arghakhanchi,Shitaganga Municipality,11,,24/09/2020,Landslide,,,,,,,,
2099,Palpa,Rambha Rural Municipality,2,Foxingcoat,24/09/2020,Landslide,,,,,,,,
2100,Palpa,Rambha Rural Municipality,2,Surungadada,24/09/2020,Landslide,,,,,,,,
2101,Palpa,Mathagadhi Rural Municipality,4,Kerauli,24/09/2020,Landslide,,,,,,,,
2102,Kapilbastu,Shivraj Municipality,1,Pahira,24/09/2020,Landslide,,,,,,,,
2103,Nawalparasi (Bardghat Susta East),Binayitribeni Rural Municipality,2,,24/09/2020,Landslide,,,,,,,,
2104,Shyanja,Kaligandaki Rural Municipality,4,Gautamdada,24/09/2020,Landslide,,,,,,,,
2105,Shyanja,Waling Municipality,14,Tamadi,24/09/2020,Landslide,,,,,,,,
2106,Shyanja,Waling Municipality,14,Tamadi,24/09/2020,Landslide,,,,,,,,
2107,Shyanja,Waling Municipality,14,Tamadi,24/09/2020,Landslide,,,,,,,,
2108,Lamjung,Dordi Rural Municipality,5,Chailung,24/09/2020,Landslide,,,,,,,,
2109,Dhankuta,Choubise Rural Municipality,2,Ghining Basi,24/09/2020,Landslide,,,,,,,,
2110,Shyanja,Galyang Municipality,1,Nabbe,25/09/2020,Landslide,,,,,,,,
2111,Kaski,Pokharalekhnath Metropolitan City,30,Duda,25/09/2020,Landslide,,,,,,,,
2112,Makwanpur,Raksirang Rural Municipality,5,Khoplasi,25/09/2020,Landslide,,,,,,,,
2113,Panchthar,Phalelung Rural Municipality,2,Kolubung,25/09/2020,Landslide,,,,,,,,
2114,Pyuthan,Mandavi Rural Municipality,1,Damrikhola,28/09/2020,Landslide,,,,,,,,
2115,Lalitpur,Konjyosom Rural Municipality,3,Dalchauki,30/09/2020,Landslide,,,,,,,,
2116,Kathmandu,Kageshworimanohara Municipality,8,Gothatar,2/10/2020,Landslide,,,,,,,,
2117,Nawalparasi (Bardghat Susta East),Bulingtar Rural Municipality,3,Sakhuwa,4/11/2020,Landslide,,,,,,,,
2118,Kavrepalanchowk,Panchkhal Municipality,3,tinpiple,13/11/2020,Landslide,,,,,,,,
2119,Kalikot,Tilagufa Municipality,1,Nagma,29/11/2020,Landslide,,,,,,,,
2120,Mustang,Thasang Rural Municipality,3,Leta,5/12/2020,Landslide,,,,,,,,
2121,Lamjung,Marsyangdi Rural Municipality,8,Sange,6/12/2020,Landslide,,,,,,,,
2122,Kanchanpur,Punarbas Municipality,4,Gha GAu,6/1/2021,Landslide,,,,,,,,
2123,Darchula,Naugad Rural Municipality,6,Sukekhola,19/04/2021,Landslide,,,,,,,,
2124,Morang,Kerabari Rural Municipality,2,Battisjure,22/04/2021,Landslide,,,,,,,,
2125,Okhaldhunga,Champadevi Rural Municipality,3,Silkhubasi,1/5/2021,Landslide,,,,,,,,
2126,Kalikot,Khandachakra Municipality,5,Bihanikhola,2/5/2021,Landslide,,,,,,,,
2127,Rolpa,Lungri Rural Municipality,7,Kafaldada,9/5/2021,Landslide,,,,,,,,
2128,Surkhet,Gurbhakot Municipality,3,Jumlivir,11/5/2021,Landslide,,,,,,,,
2129,Kalikot,Khandachakra Municipality,3,Khadikhola,11/5/2021,Landslide,,,,,,,,
2130,Baitadi,Purchaudi Municipality,6,,20/05/2021,Landslide,,,,,,,,
2131,Bajura,Budhiganga Municipality,1,Amarkot,20/05/2021,Landslide,,,,,,,,
2132,Pyuthan,Naubahini Rural Municipality,8,makre,28/05/2021,Landslide,,,,,,,,
2133,Palpa,Tinau Rural Municipality,5,kalimati,28/05/2021,Landslide,,,,,,,,
2134,Myagdi,Annapurna Rural Municipality,3,Dana,28/05/2021,Landslide,,,,,,,,
2135,Sunsari,Barahkshetra Municipality,1,,28/05/2021,Landslide,,,,,,,,
2136,Panchthar,Phidim Municipality,2,Samdin,28/05/2021,Landslide,,,,,,,,
2137,Kaski,Pokharalekhnath Metropolitan City,22,Swyara,29/05/2021,Landslide,,,,,,,,
2138,Tanahu,Vyas Municipality,1,Nirmal tole,29/05/2021,Landslide,,,,,,,,
2139,Nawalparasi (Bardghat Susta East),Hupsekot Rural Municipality,5,Pangre,30/05/2021,Landslide,,,,,,,,
2140,Makwanpur,Bhimphedi Rural Municipality,8,Gargare,31/05/2021,Landslide,,,,,,,,
2141,Rolpa,Thabang Rural Municipality,2,,1/6/2021,Landslide,,,,,,,,
2142,Myagdi,Annapurna Rural Municipality,2,Naunibager,2/6/2021,Landslide,,,,,,,,
2143,Sindhuli,Kamalamai Municipality,12,Khirne,6/6/2021,Landslide,,,,,,,,
2144,Baitadi,Pancheshwor Rural Municipality,6,Rodidewal,10/6/2021,Landslide,,,,,,,,
2145,Darchula,Marma Rural Municipality,3,GokuleshworLatinath,11/6/2021,Landslide,,,,,,,,
2146,Salyan,Kapurkot Rural Municipality,3,Checkpost,12/6/2021,Landslide,,,,,,,,
2147,Arghakhanchi,Sandhikharka Municipality,3,Dampind Side,12/6/2021,Landslide,,,,,,,,
2148,Bajura,Budhiganga Municipality,1,Amkot,13/06/2021,Landslide,,,,,,,,
2149,Pyuthan,Sarumarani Rural Municipality,4,Kharekhola,13/06/2021,Landslide,,,,,,,,
2150,Rolpa,Triveni Rural Municipality,2,Bhageshwori,13/06/2021,Landslide,,,,,,,,
2151,Shyanja,Putalibazar Municipality,2,Bhalupayad,13/06/2021,Landslide,,,,,,,,
2152,Parbat,Kushma Municipality,8,Chuwa,13/06/2021,Landslide,,,,,,,,
2153,Achhaam,Panchadewalbinayak Municipality,4,,14/06/2021,Landslide,,,,,,,,
2154,Kalikot,Shubha Kalika Rural Municipality,1,Gaganea,14/06/2021,Landslide,,,,,,,,
2155,Rolpa,Triveni Rural Municipality,7,Gargare,14/06/2021,Landslide,,,,,,,,
2156,Palpa,Baganaskali Rural Municipality,4,Aahalkhola,14/06/2021,Landslide,,,,,,,,
2157,Bajhang,Jayaprithvi Municipality,7,Kanchalikhola,15/06/2021,Landslide,,,,,,,,
2158,Pyuthan,Sarumarani Rural Municipality,4,Kharekhola,15/06/2021,Landslide,,,,,,,,
2159,Rolpa,Gangadev Rural Municipality,1,ota,15/06/2021,Landslide,,,,,,,,
2160,Gulmi,Chhatrakot Rural Municipality,5,Purano Khajvang,15/06/2021,Landslide,,,,,,,,
2161,Gulmi,Chandrakot Rural Municipality,5,Gauri Khutta,15/06/2021,Landslide,,,,,,,,
2162,Gulmi,Ruru Rural Municipality,2,Sagurce,15/06/2021,Landslide,,,,,,,,
2163,Gulmi,Chandrakot Rural Municipality,8,bagkhola,15/06/2021,Landslide,,,,,,,,
2164,Arghakhanchi,Sandhikharka Municipality,3,Phutwang,15/06/2021,Landslide,,,,,,,,
2165,Arghakhanchi,Malarani Rural Municipality,9,Hilebajar,15/06/2021,Landslide,,,,,,,,
2166,Palpa,Ribdikot Rural Municipality,2,malmul,15/06/2021,Landslide,,,,,,,,
2167,Palpa,Purbakhola Rural Municipality,1,Baichhap,15/06/2021,Landslide,,,,,,,,
2168,Palpa,Rambha Rural Municipality,4,Humin,15/06/2021,Landslide,,,,,,,,
2169,Palpa,Baganaskali Rural Municipality,4,Sera,15/06/2021,Landslide,,,,,,,,
2170,Palpa,Tansen Municipality,8,,15/06/2021,Landslide,,,,,,,,
2171,Palpa,Ribdikot Rural Municipality,4,Silangthok,15/06/2021,Landslide,,,,,,,,
2172,Palpa,Rainadevichhahara Rural Municipality,5,Basdanda,15/06/2021,Landslide,,,,,,,,
2173,Rupandehi,Devdaha Municipality,10,Charang,15/06/2021,Landslide,,,,,,,,
2174,Nawalparasi (Bardghat Susta East),Binayitribeni Rural Municipality,2,Dauune,15/06/2021,Landslide,,,,,,,,
2175,Shyanja,Harinas Rural Municipality,4,Siraule,15/06/2021,Landslide,,,,,,,,
2176,Parbat,Jaljala Rural Municipality,3,Baribeni,15/06/2021,Landslide,,,,,,,,
2177,Kaski,Madi Rural Municipality,2,SetiKhola,15/06/2021,Landslide,,,,,,,,
2178,Kaski,Pokharalekhnath Metropolitan City,18,Sarangkot,15/06/2021,Landslide,,,,,,,,
2179,Tanahu,Vyas Municipality,13,Chisapani,15/06/2021,Landslide,,,,,,,,
2180,Makwanpur,Bhimphedi Rural Municipality,6,Deurali,15/06/2021,Landslide,,,,,,,,
2181,Dhading,Benighatrorang Rural Municipality,10,Tilakhang,15/06/2021,Landslide,,,,,,,,
2182,Rasuwa,Gosaikunda Rural Municipality,5,Sapru,15/06/2021,Landslide,,,,,,,,
2183,Rasuwa,Gosaikunda Rural Municipality,5,Shyaphru,15/06/2021,Landslide,,,,,,,,
2184,Doti,Kisingh Rural Municipality,3,Anahagadh,16/06/2021,Landslide,,,,,,,,
2185,Jumla,Patarasi Rural Municipality,2,Lekhidhunga,16/06/2021,Landslide,,,,,,,,
2186,Gulmi,Satyawati Rural Municipality,5,Hasara,16/06/2021,Landslide,,,,,,,,
2187,Gulmi,Kaligandaki Rural Municipality,3,Mulka,16/06/2021,Landslide,,,,,,,,
2188,Baglung,Baglung Municipality,7,Pairabari,16/06/2021,Landslide,,,,,,,,
2189,Baglung,Tarakhola Rural Municipality,5,Bhirkuna,16/06/2021,Landslide,,,,,,,,
2190,Shyanja,Galyang Municipality,8,Karadi,16/06/2021,Landslide,,,,,,,,
2191,Doti,Dipayalsilgadhi Municipality,5,Jadinge,17/06/2021,Landslide,,,,,,,,
2192,Kalikot,Khandachakra Municipality,6,Molfa,17/06/2021,Landslide,,,,,,,,
2193,Banke,Kohalpur Municipality,16,,17/06/2021,Landslide,,,,,,,,
2194,Arghakhanchi,Malarani Rural Municipality,6,Sakindhara,17/06/2021,Landslide,,,,,,,,
2195,Darchula,Vyans Rural Municipality,6,Tangle,18/06/2021,Landslide,,,,,,,,
2196,Darchula,Marma Rural Municipality,3,Gokuleshwar,18/06/2021,Landslide,,,,,,,,
2197,Bajhang,Talkot Rural Municipality,6,Rajada,18/06/2021,Landslide,,,,,,,,
2198,Bajura,Swamikartik Khaapar Rural Municipality,1,Muktikot,18/06/2021,Landslide,,,,,,,,
2199,Bajura,Gaumul Rural Municipality,4,Gadura,18/06/2021,Landslide,,,,,,,,
2200,Surkhet,Simta Rural Municipality,8,Sahu Khola,18/06/2021,Landslide,,,,,,,,
2201,Nawalparasi (Bardghat Susta East),Hupsekot Rural Municipality,5,Pangre,18/06/2021,Landslide,,,,,,,,
2202,Doti,Dipayalsilgadhi Municipality,1,Sirkholasaina,19/06/2021,Landslide,,,,,,,,
2203,Surkhet,Simta Rural Municipality,9,Khanma,19/06/2021,Landslide,,,,,,,,
